"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-04-13";"south_northwest";"midday period";NA;"Thursday";4
"2017-04-14";"south_northwest";"midday period";NA;"Friday";4
"2017-04-17";"south_northwest";"midday period";"125";"Monday";4
"2017-04-18";"south_northwest";"midday period";"137";"Tuesday";4
"2017-04-19";"south_northwest";"midday period";"211";"Wednesday";4
"2017-04-20";"south_northwest";"midday period";"181";"Thursday";4
"2017-04-21";"south_northwest";"midday period";NA;"Friday";4
"2017-04-24";"south_northwest";"midday period";"180";"Monday";4
"2017-04-25";"south_northwest";"midday period";"132";"Tuesday";4
"2017-04-26";"south_northwest";"midday period";"164";"Wednesday";4
"2017-04-27";"south_northwest";"midday period";"171";"Thursday";4
"2017-04-28";"south_northwest";"midday period";"166";"Friday";4
"2017-05-01";"south_northwest";"midday period";NA;"Monday";5
"2017-05-02";"south_northwest";"midday period";"165";"Tuesday";5
"2017-05-03";"south_northwest";"midday period";"160";"Wednesday";5
"2017-05-04";"south_northwest";"midday period";"125";"Thursday";5
"2017-05-05";"south_northwest";"midday period";"151";"Friday";5
"2017-05-08";"south_northwest";"midday period";"135";"Monday";5
"2017-05-09";"south_northwest";"midday period";"153";"Tuesday";5
"2017-05-10";"south_northwest";"midday period";"142";"Wednesday";5
"2017-05-11";"south_northwest";"midday period";"154";"Thursday";5
"2017-05-12";"south_northwest";"midday period";"171";"Friday";5
"2017-05-15";"south_northwest";"midday period";"155";"Monday";5
"2017-05-16";"south_northwest";"midday period";"101";"Tuesday";5
"2017-05-17";"south_northwest";"midday period";NA;"Wednesday";5
"2017-05-18";"south_northwest";"midday period";"166";"Thursday";5
"2017-05-19";"south_northwest";"midday period";"178";"Friday";5
"2017-05-22";"south_northwest";"midday period";"106";"Monday";5
"2017-05-23";"south_northwest";"midday period";"141";"Tuesday";5
"2017-05-24";"south_northwest";"midday period";"138";"Wednesday";5
"2017-05-25";"south_northwest";"midday period";"162";"Thursday";5
"2017-05-26";"south_northwest";"midday period";"144";"Friday";5
"2017-05-29";"south_northwest";"midday period";"185";"Monday";5
"2017-05-30";"south_northwest";"midday period";"186";"Tuesday";5
"2017-05-31";"south_northwest";"midday period";"161";"Wednesday";5
"2017-06-01";"south_northwest";"midday period";"176";"Thursday";6
"2017-06-02";"south_northwest";"midday period";"169";"Friday";6
"2017-06-05";"south_northwest";"midday period";"162";"Monday";6
"2017-06-06";"south_northwest";"midday period";"169";"Tuesday";6
"2017-06-07";"south_northwest";"midday period";"194";"Wednesday";6
"2017-06-08";"south_northwest";"midday period";"177";"Thursday";6
"2017-06-09";"south_northwest";"midday period";"186";"Friday";6
"2017-06-12";"south_northwest";"midday period";"139";"Monday";6
"2017-06-13";"south_northwest";"midday period";"161";"Tuesday";6
"2017-06-14";"south_northwest";"midday period";"197";"Wednesday";6
"2017-06-15";"south_northwest";"midday period";NA;"Thursday";6
"2017-06-16";"south_northwest";"midday period";"209";"Friday";6
"2017-06-19";"south_northwest";"midday period";"170";"Monday";6
"2017-06-20";"south_northwest";"midday period";"174";"Tuesday";6
"2017-06-21";"south_northwest";"midday period";"154";"Wednesday";6
"2017-06-22";"south_northwest";"midday period";"165";"Thursday";6
"2017-06-23";"south_northwest";"midday period";NA;"Friday";6
"2017-06-26";"south_northwest";"midday period";"165";"Monday";6
"2017-06-27";"south_northwest";"midday period";"163";"Tuesday";6
"2017-06-28";"south_northwest";"midday period";"184";"Wednesday";6
"2017-06-29";"south_northwest";"midday period";"189";"Thursday";6
"2017-06-30";"south_northwest";"midday period";"188";"Friday";6
"2017-07-03";"south_northwest";"midday period";"178";"Monday";7
"2017-07-04";"south_northwest";"midday period";"170";"Tuesday";7
"2017-07-05";"south_northwest";"midday period";"178";"Wednesday";7
"2017-07-06";"south_northwest";"midday period";"183";"Thursday";7
"2017-07-07";"south_northwest";"midday period";"193";"Friday";7
"2017-07-10";"south_northwest";"midday period";"162";"Monday";7
"2017-07-11";"south_northwest";"midday period";"170";"Tuesday";7
"2017-07-12";"south_northwest";"midday period";"179";"Wednesday";7
"2017-07-13";"south_northwest";"midday period";"153";"Thursday";7
"2017-07-14";"south_northwest";"midday period";"174";"Friday";7
"2017-07-17";"south_northwest";"midday period";"196";"Monday";7
"2017-07-18";"south_northwest";"midday period";"169";"Tuesday";7
"2017-07-19";"south_northwest";"midday period";"144";"Wednesday";7
"2017-07-20";"south_northwest";"midday period";"165";"Thursday";7
"2017-07-21";"south_northwest";"midday period";"204";"Friday";7
"2017-07-24";"south_northwest";"midday period";"154";"Monday";7
"2017-07-25";"south_northwest";"midday period";"173";"Tuesday";7
"2017-07-26";"south_northwest";"midday period";"161";"Wednesday";7
"2017-07-27";"south_northwest";"midday period";"172";"Thursday";7
"2017-07-28";"south_northwest";"midday period";"203";"Friday";7
"2017-07-31";"south_northwest";"midday period";"175";"Monday";7
"2017-08-01";"south_northwest";"midday period";"160";"Tuesday";8
"2017-08-02";"south_northwest";"midday period";"173";"Wednesday";8
"2017-08-03";"south_northwest";"midday period";"160";"Thursday";8
"2017-08-04";"south_northwest";"midday period";"163";"Friday";8
