"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-07-14";"south-west_south";"midday period";"501";"Friday";7
"2017-07-17";"south-west_south";"midday period";"500";"Monday";7
"2017-07-18";"south-west_south";"midday period";"563";"Tuesday";7
"2017-07-19";"south-west_south";"midday period";"432";"Wednesday";7
"2017-07-20";"south-west_south";"midday period";"564";"Thursday";7
"2017-07-21";"south-west_south";"midday period";"617";"Friday";7
"2017-07-24";"south-west_south";"midday period";"451";"Monday";7
"2017-07-25";"south-west_south";"midday period";"485";"Tuesday";7
"2017-07-26";"south-west_south";"midday period";"428";"Wednesday";7
"2017-07-27";"south-west_south";"midday period";"494";"Thursday";7
"2017-07-28";"south-west_south";"midday period";"681";"Friday";7
"2017-07-31";"south-west_south";"midday period";"527";"Monday";7
"2017-08-01";"south-west_south";"midday period";"539";"Tuesday";8
"2017-08-02";"south-west_south";"midday period";"372";"Wednesday";8
"2017-08-03";"south-west_south";"midday period";"518";"Thursday";8
"2017-08-04";"south-west_south";"midday period";"526";"Friday";8
"2017-08-07";"south-west_south";"midday period";"483";"Monday";8
"2017-08-08";"south-west_south";"midday period";"471";"Tuesday";8
"2017-08-09";"south-west_south";"midday period";"548";"Wednesday";8
"2017-08-10";"south-west_south";"midday period";"521";"Thursday";8
"2017-08-11";"south-west_south";"midday period";"574";"Friday";8
"2017-08-14";"south-west_south";"midday period";"492";"Monday";8
"2017-08-15";"south-west_south";"midday period";"437";"Tuesday";8
"2017-08-16";"south-west_south";"midday period";"505";"Wednesday";8
"2017-08-17";"south-west_south";"midday period";"512";"Thursday";8
"2017-08-18";"south-west_south";"midday period";"518";"Friday";8
"2017-08-21";"south-west_south";"midday period";"453";"Monday";8
"2017-08-22";"south-west_south";"midday period";"472";"Tuesday";8
"2017-08-23";"south-west_south";"midday period";"552";"Wednesday";8
"2017-08-24";"south-west_south";"midday period";"478";"Thursday";8
"2017-08-25";"south-west_south";"midday period";"562";"Friday";8
"2017-08-28";"south-west_south";"midday period";"460";"Monday";8
"2017-08-29";"south-west_south";"midday period";"444";"Tuesday";8
"2017-08-30";"south-west_south";"midday period";"520";"Wednesday";8
"2017-08-31";"south-west_south";"midday period";"496";"Thursday";8
"2017-09-01";"south-west_south";"midday period";"572";"Friday";9
