"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-04-05";"northwest_northeast";"midday period";"12";"Wednesday";4
"2017-04-06";"northwest_northeast";"midday period";"9";"Thursday";4
"2017-04-07";"northwest_northeast";"midday period";"11";"Friday";4
"2017-04-10";"northwest_northeast";"midday period";"11";"Monday";4
"2017-04-11";"northwest_northeast";"midday period";"20";"Tuesday";4
"2017-04-12";"northwest_northeast";"midday period";"4";"Wednesday";4
"2017-04-13";"northwest_northeast";"midday period";NA;"Thursday";4
"2017-04-14";"northwest_northeast";"midday period";NA;"Friday";4
"2017-04-17";"northwest_northeast";"midday period";"7";"Monday";4
"2017-04-18";"northwest_northeast";"midday period";"10";"Tuesday";4
"2017-04-19";"northwest_northeast";"midday period";"17";"Wednesday";4
"2017-04-20";"northwest_northeast";"midday period";"17";"Thursday";4
"2017-04-21";"northwest_northeast";"midday period";NA;"Friday";4
"2017-04-24";"northwest_northeast";"midday period";"18";"Monday";4
"2017-04-25";"northwest_northeast";"midday period";"11";"Tuesday";4
"2017-04-26";"northwest_northeast";"midday period";"9";"Wednesday";4
"2017-04-27";"northwest_northeast";"midday period";"14";"Thursday";4
"2017-04-28";"northwest_northeast";"midday period";"8";"Friday";4
"2017-05-01";"northwest_northeast";"midday period";NA;"Monday";5
"2017-05-02";"northwest_northeast";"midday period";"8";"Tuesday";5
"2017-05-03";"northwest_northeast";"midday period";"9";"Wednesday";5
"2017-05-04";"northwest_northeast";"midday period";"5";"Thursday";5
"2017-05-05";"northwest_northeast";"midday period";"14";"Friday";5
"2017-05-08";"northwest_northeast";"midday period";"15";"Monday";5
"2017-05-09";"northwest_northeast";"midday period";"15";"Tuesday";5
"2017-05-10";"northwest_northeast";"midday period";"15";"Wednesday";5
"2017-05-11";"northwest_northeast";"midday period";"18";"Thursday";5
"2017-05-12";"northwest_northeast";"midday period";"13";"Friday";5
"2017-05-15";"northwest_northeast";"midday period";"7";"Monday";5
"2017-05-16";"northwest_northeast";"midday period";"13";"Tuesday";5
"2017-05-17";"northwest_northeast";"midday period";"13";"Wednesday";5
"2017-05-18";"northwest_northeast";"midday period";"19";"Thursday";5
"2017-05-19";"northwest_northeast";"midday period";"17";"Friday";5
"2017-05-22";"northwest_northeast";"midday period";"11";"Monday";5
"2017-05-23";"northwest_northeast";"midday period";"15";"Tuesday";5
"2017-05-24";"northwest_northeast";"midday period";"11";"Wednesday";5
"2017-05-25";"northwest_northeast";"midday period";"13";"Thursday";5
"2017-05-26";"northwest_northeast";"midday period";"13";"Friday";5
"2017-05-29";"northwest_northeast";"midday period";"21";"Monday";5
"2017-05-30";"northwest_northeast";"midday period";"24";"Tuesday";5
"2017-05-31";"northwest_northeast";"midday period";"14";"Wednesday";5
"2017-06-01";"northwest_northeast";"midday period";"15";"Thursday";6
"2017-06-02";"northwest_northeast";"midday period";"8";"Friday";6
"2017-06-05";"northwest_northeast";"midday period";"12";"Monday";6
"2017-06-06";"northwest_northeast";"midday period";"19";"Tuesday";6
"2017-06-07";"northwest_northeast";"midday period";"17";"Wednesday";6
"2017-06-08";"northwest_northeast";"midday period";"17";"Thursday";6
"2017-06-09";"northwest_northeast";"midday period";"9";"Friday";6
"2017-06-12";"northwest_northeast";"midday period";"9";"Monday";6
"2017-06-13";"northwest_northeast";"midday period";"19";"Tuesday";6
