"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-11-23";"northeast_central";"morning peak";"361";"Thursday";11
"2017-11-24";"northeast_central";"morning peak";"412";"Friday";11
"2017-11-27";"northeast_central";"morning peak";"337";"Monday";11
"2017-11-28";"northeast_central";"morning peak";"339";"Tuesday";11
"2017-11-29";"northeast_central";"morning peak";"325";"Wednesday";11
"2017-11-30";"northeast_central";"morning peak";"340";"Thursday";11
"2017-12-01";"northeast_central";"morning peak";"371";"Friday";12
"2017-12-04";"northeast_central";"morning peak";"301";"Monday";12
"2017-12-05";"northeast_central";"morning peak";"367";"Tuesday";12
"2017-12-06";"northeast_central";"morning peak";"349";"Wednesday";12
"2017-12-07";"northeast_central";"morning peak";"318";"Thursday";12
"2017-12-08";"northeast_central";"morning peak";"309";"Friday";12
"2017-12-11";"northeast_central";"morning peak";"295";"Monday";12
"2017-12-12";"northeast_central";"morning peak";"270";"Tuesday";12
"2017-12-13";"northeast_central";"morning peak";"316";"Wednesday";12
"2017-12-14";"northeast_central";"morning peak";"378";"Thursday";12
"2017-12-15";"northeast_central";"morning peak";"503";"Friday";12
"2017-12-18";"northeast_central";"morning peak";"461";"Monday";12
"2017-12-19";"northeast_central";"morning peak";"449";"Tuesday";12
"2017-12-20";"northeast_central";"morning peak";"444";"Wednesday";12
"2017-12-21";"northeast_central";"morning peak";"452";"Thursday";12
"2017-12-22";"northeast_central";"morning peak";"352";"Friday";12
"2017-12-25";"northeast_central";"morning peak";NA;"Monday";12
"2017-12-26";"northeast_central";"morning peak";"288";"Tuesday";12
"2017-12-27";"northeast_central";"morning peak";"277";"Wednesday";12
"2017-12-28";"northeast_central";"morning peak";"296";"Thursday";12
"2017-12-29";"northeast_central";"morning peak";"238";"Friday";12
"2017-01-02";"northeast_central";"midday period";"229";"Monday";1
"2017-01-03";"northeast_central";"midday period";"210";"Tuesday";1
"2017-01-04";"northeast_central";"midday period";"195";"Wednesday";1
"2017-01-05";"northeast_central";"midday period";"219";"Thursday";1
"2017-01-06";"northeast_central";"midday period";"111";"Friday";1
"2017-01-09";"northeast_central";"midday period";"194";"Monday";1
"2017-01-10";"northeast_central";"midday period";"202";"Tuesday";1
"2017-01-11";"northeast_central";"midday period";"185";"Wednesday";1
"2017-01-12";"northeast_central";"midday period";"247";"Thursday";1
"2017-01-13";"northeast_central";"midday period";"232";"Friday";1
"2017-01-16";"northeast_central";"midday period";"149";"Monday";1
"2017-01-17";"northeast_central";"midday period";"128";"Tuesday";1
"2017-01-18";"northeast_central";"midday period";"139";"Wednesday";1
"2017-01-19";"northeast_central";"midday period";"150";"Thursday";1
"2017-01-20";"northeast_central";"midday period";"231";"Friday";1
