"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-10-11";"central_south-west";"morning peak";"221";"Wednesday";10
"2017-10-12";"central_south-west";"morning peak";NA;"Thursday";10
"2017-10-13";"central_south-west";"morning peak";"196";"Friday";10
"2017-10-16";"central_south-west";"morning peak";"225";"Monday";10
"2017-10-17";"central_south-west";"morning peak";"228";"Tuesday";10
"2017-10-18";"central_south-west";"morning peak";"203";"Wednesday";10
"2017-10-19";"central_south-west";"morning peak";"271";"Thursday";10
"2017-10-20";"central_south-west";"morning peak";"227";"Friday";10
"2017-10-23";"central_south-west";"morning peak";"216";"Monday";10
"2017-10-24";"central_south-west";"morning peak";"236";"Tuesday";10
"2017-10-25";"central_south-west";"morning peak";"225";"Wednesday";10
"2017-10-26";"central_south-west";"morning peak";NA;"Thursday";10
"2017-10-27";"central_south-west";"morning peak";"222";"Friday";10
"2017-10-30";"central_south-west";"morning peak";"241";"Monday";10
"2017-10-31";"central_south-west";"morning peak";"230";"Tuesday";10
"2017-11-01";"central_south-west";"morning peak";"223";"Wednesday";11
"2017-11-02";"central_south-west";"morning peak";NA;"Thursday";11
"2017-11-03";"central_south-west";"morning peak";"195";"Friday";11
"2017-11-06";"central_south-west";"morning peak";"252";"Monday";11
"2017-11-07";"central_south-west";"morning peak";"235";"Tuesday";11
"2017-11-08";"central_south-west";"morning peak";"210";"Wednesday";11
"2017-11-09";"central_south-west";"morning peak";"234";"Thursday";11
"2017-11-10";"central_south-west";"morning peak";"215";"Friday";11
"2017-11-13";"central_south-west";"morning peak";"265";"Monday";11
"2017-11-14";"central_south-west";"morning peak";"246";"Tuesday";11
"2017-11-15";"central_south-west";"morning peak";NA;"Wednesday";11
"2017-11-16";"central_south-west";"morning peak";"253";"Thursday";11
"2017-11-17";"central_south-west";"morning peak";"237";"Friday";11
"2017-11-20";"central_south-west";"morning peak";"205";"Monday";11
"2017-11-21";"central_south-west";"morning peak";"187";"Tuesday";11
"2017-11-22";"central_south-west";"morning peak";"258";"Wednesday";11
"2017-11-23";"central_south-west";"morning peak";"248";"Thursday";11
"2017-11-24";"central_south-west";"morning peak";"228";"Friday";11
"2017-11-27";"central_south-west";"morning peak";"202";"Monday";11
"2017-11-28";"central_south-west";"morning peak";"183";"Tuesday";11
"2017-11-29";"central_south-west";"morning peak";"143";"Wednesday";11
"2017-11-30";"central_south-west";"morning peak";"240";"Thursday";11
"2017-12-01";"central_south-west";"morning peak";"197";"Friday";12
"2017-12-04";"central_south-west";"morning peak";"251";"Monday";12
"2017-12-05";"central_south-west";"morning peak";"191";"Tuesday";12
"2017-12-06";"central_south-west";"morning peak";"207";"Wednesday";12
"2017-12-07";"central_south-west";"morning peak";"207";"Thursday";12
"2017-12-08";"central_south-west";"morning peak";"217";"Friday";12
"2017-12-11";"central_south-west";"morning peak";"205";"Monday";12
"2017-12-12";"central_south-west";"morning peak";"202";"Tuesday";12
"2017-12-13";"central_south-west";"morning peak";"238";"Wednesday";12
"2017-12-14";"central_south-west";"morning peak";"207";"Thursday";12
"2017-12-15";"central_south-west";"morning peak";"191";"Friday";12
"2017-12-18";"central_south-west";"morning peak";"184";"Monday";12
"2017-12-19";"central_south-west";"morning peak";"191";"Tuesday";12
"2017-12-20";"central_south-west";"morning peak";"182";"Wednesday";12
"2017-12-21";"central_south-west";"morning peak";"207";"Thursday";12
"2017-12-22";"central_south-west";"morning peak";"197";"Friday";12
"2017-12-25";"central_south-west";"morning peak";NA;"Monday";12
"2017-12-26";"central_south-west";"morning peak";NA;"Tuesday";12
"2017-12-27";"central_south-west";"morning peak";"169";"Wednesday";12
"2017-12-28";"central_south-west";"morning peak";"191";"Thursday";12
"2017-12-29";"central_south-west";"morning peak";"180";"Friday";12
