"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-05-26";"central_northwest";"midday period";"631";"Friday";5
"2017-05-29";"central_northwest";"midday period";"600";"Monday";5
"2017-05-30";"central_northwest";"midday period";"635";"Tuesday";5
"2017-05-31";"central_northwest";"midday period";"591";"Wednesday";5
"2017-06-01";"central_northwest";"midday period";"553";"Thursday";6
"2017-06-02";"central_northwest";"midday period";"632";"Friday";6
"2017-06-05";"central_northwest";"midday period";"446";"Monday";6
"2017-06-06";"central_northwest";"midday period";"497";"Tuesday";6
"2017-06-07";"central_northwest";"midday period";"535";"Wednesday";6
"2017-06-08";"central_northwest";"midday period";"495";"Thursday";6
"2017-06-09";"central_northwest";"midday period";"606";"Friday";6
"2017-06-12";"central_northwest";"midday period";"543";"Monday";6
"2017-06-13";"central_northwest";"midday period";"521";"Tuesday";6
"2017-06-14";"central_northwest";"midday period";"516";"Wednesday";6
"2017-06-15";"central_northwest";"midday period";NA;"Thursday";6
"2017-06-16";"central_northwest";"midday period";"659";"Friday";6
"2017-06-19";"central_northwest";"midday period";"434";"Monday";6
"2017-06-20";"central_northwest";"midday period";"496";"Tuesday";6
"2017-06-21";"central_northwest";"midday period";"487";"Wednesday";6
"2017-06-22";"central_northwest";"midday period";"481";"Thursday";6
"2017-06-23";"central_northwest";"midday period";"767";"Friday";6
"2017-06-26";"central_northwest";"midday period";"468";"Monday";6
"2017-06-27";"central_northwest";"midday period";"536";"Tuesday";6
"2017-06-28";"central_northwest";"midday period";"534";"Wednesday";6
"2017-06-29";"central_northwest";"midday period";"609";"Thursday";6
"2017-06-30";"central_northwest";"midday period";"776";"Friday";6
"2017-07-03";"central_northwest";"midday period";"587";"Monday";7
"2017-07-04";"central_northwest";"midday period";"610";"Tuesday";7
"2017-07-05";"central_northwest";"midday period";"709";"Wednesday";7
"2017-07-06";"central_northwest";"midday period";"647";"Thursday";7
"2017-07-07";"central_northwest";"midday period";"708";"Friday";7
"2017-07-10";"central_northwest";"midday period";"595";"Monday";7
"2017-07-11";"central_northwest";"midday period";"534";"Tuesday";7
"2017-07-12";"central_northwest";"midday period";"600";"Wednesday";7
"2017-07-13";"central_northwest";"midday period";"610";"Thursday";7
"2017-07-14";"central_northwest";"midday period";"707";"Friday";7
"2017-07-17";"central_northwest";"midday period";"657";"Monday";7
"2017-07-18";"central_northwest";"midday period";"649";"Tuesday";7
"2017-07-19";"central_northwest";"midday period";"610";"Wednesday";7
"2017-07-20";"central_northwest";"midday period";"646";"Thursday";7
"2017-07-21";"central_northwest";"midday period";"728";"Friday";7
"2017-07-24";"central_northwest";"midday period";"478";"Monday";7
"2017-07-25";"central_northwest";"midday period";"536";"Tuesday";7
"2017-07-26";"central_northwest";"midday period";"533";"Wednesday";7
"2017-07-27";"central_northwest";"midday period";"501";"Thursday";7
"2017-07-28";"central_northwest";"midday period";"690";"Friday";7
"2017-07-31";"central_northwest";"midday period";"542";"Monday";7
"2017-08-01";"central_northwest";"midday period";"585";"Tuesday";8
"2017-08-02";"central_northwest";"midday period";"527";"Wednesday";8
"2017-08-03";"central_northwest";"midday period";"449";"Thursday";8
"2017-08-04";"central_northwest";"midday period";"709";"Friday";8
"2017-08-07";"central_northwest";"midday period";"492";"Monday";8
"2017-08-08";"central_northwest";"midday period";"530";"Tuesday";8
"2017-08-09";"central_northwest";"midday period";"619";"Wednesday";8
"2017-08-10";"central_northwest";"midday period";"493";"Thursday";8
"2017-08-11";"central_northwest";"midday period";"702";"Friday";8
"2017-08-14";"central_northwest";"midday period";"573";"Monday";8
"2017-08-15";"central_northwest";"midday period";"380";"Tuesday";8
"2017-08-16";"central_northwest";"midday period";"536";"Wednesday";8
"2017-08-17";"central_northwest";"midday period";"540";"Thursday";8
"2017-08-18";"central_northwest";"midday period";"389";"Friday";8
"2017-08-21";"central_northwest";"midday period";"544";"Monday";8
"2017-08-22";"central_northwest";"midday period";"550";"Tuesday";8
"2017-08-23";"central_northwest";"midday period";"553";"Wednesday";8
"2017-08-24";"central_northwest";"midday period";"466";"Thursday";8
"2017-08-25";"central_northwest";"midday period";"612";"Friday";8
