"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-06-30";"northwest_south-west";"midday period";"320";"Friday";6
"2017-07-03";"northwest_south-west";"midday period";"290";"Monday";7
"2017-07-04";"northwest_south-west";"midday period";"250";"Tuesday";7
"2017-07-05";"northwest_south-west";"midday period";"305";"Wednesday";7
"2017-07-06";"northwest_south-west";"midday period";"273";"Thursday";7
"2017-07-07";"northwest_south-west";"midday period";"268";"Friday";7
"2017-07-10";"northwest_south-west";"midday period";"301";"Monday";7
"2017-07-11";"northwest_south-west";"midday period";"266";"Tuesday";7
"2017-07-12";"northwest_south-west";"midday period";"230";"Wednesday";7
"2017-07-13";"northwest_south-west";"midday period";"256";"Thursday";7
"2017-07-14";"northwest_south-west";"midday period";"252";"Friday";7
"2017-07-17";"northwest_south-west";"midday period";"281";"Monday";7
"2017-07-18";"northwest_south-west";"midday period";"263";"Tuesday";7
"2017-07-19";"northwest_south-west";"midday period";"275";"Wednesday";7
"2017-07-20";"northwest_south-west";"midday period";"257";"Thursday";7
"2017-07-21";"northwest_south-west";"midday period";"277";"Friday";7
"2017-07-24";"northwest_south-west";"midday period";"204";"Monday";7
"2017-07-25";"northwest_south-west";"midday period";"253";"Tuesday";7
"2017-07-26";"northwest_south-west";"midday period";"284";"Wednesday";7
"2017-07-27";"northwest_south-west";"midday period";"226";"Thursday";7
