"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-03-16";"northwest_south";"midday period";"113";"Thursday";3
"2017-03-17";"northwest_south";"midday period";"118";"Friday";3
"2017-03-20";"northwest_south";"midday period";"86";"Monday";3
"2017-03-21";"northwest_south";"midday period";"98";"Tuesday";3
"2017-03-22";"northwest_south";"midday period";"115";"Wednesday";3
"2017-03-23";"northwest_south";"midday period";"104";"Thursday";3
"2017-03-24";"northwest_south";"midday period";"95";"Friday";3
"2017-03-27";"northwest_south";"midday period";"111";"Monday";3
"2017-03-28";"northwest_south";"midday period";"70";"Tuesday";3
"2017-03-29";"northwest_south";"midday period";"107";"Wednesday";3
"2017-03-30";"northwest_south";"midday period";"108";"Thursday";3
"2017-03-31";"northwest_south";"midday period";"97";"Friday";3
"2017-04-03";"northwest_south";"midday period";"79";"Monday";4
"2017-04-04";"northwest_south";"midday period";"51";"Tuesday";4
"2017-04-05";"northwest_south";"midday period";"106";"Wednesday";4
"2017-04-06";"northwest_south";"midday period";"75";"Thursday";4
"2017-04-07";"northwest_south";"midday period";"70";"Friday";4
"2017-04-10";"northwest_south";"midday period";"109";"Monday";4
"2017-04-11";"northwest_south";"midday period";"77";"Tuesday";4
"2017-04-12";"northwest_south";"midday period";"75";"Wednesday";4
"2017-04-13";"northwest_south";"midday period";NA;"Thursday";4
"2017-04-14";"northwest_south";"midday period";NA;"Friday";4
"2017-04-17";"northwest_south";"midday period";"63";"Monday";4
"2017-04-18";"northwest_south";"midday period";"88";"Tuesday";4
"2017-04-19";"northwest_south";"midday period";"96";"Wednesday";4
"2017-04-20";"northwest_south";"midday period";"112";"Thursday";4
"2017-04-21";"northwest_south";"midday period";NA;"Friday";4
"2017-04-24";"northwest_south";"midday period";"94";"Monday";4
"2017-04-25";"northwest_south";"midday period";"92";"Tuesday";4
"2017-04-26";"northwest_south";"midday period";"108";"Wednesday";4
"2017-04-27";"northwest_south";"midday period";"105";"Thursday";4
"2017-04-28";"northwest_south";"midday period";"130";"Friday";4
"2017-05-01";"northwest_south";"midday period";NA;"Monday";5
"2017-05-02";"northwest_south";"midday period";"106";"Tuesday";5
"2017-05-03";"northwest_south";"midday period";"115";"Wednesday";5
