"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-07-13";"south-west_central";"midday period";"415";"Thursday";7
"2017-07-14";"south-west_central";"midday period";"472";"Friday";7
"2017-07-17";"south-west_central";"midday period";"568";"Monday";7
"2017-07-18";"south-west_central";"midday period";"589";"Tuesday";7
"2017-07-19";"south-west_central";"midday period";"410";"Wednesday";7
"2017-07-20";"south-west_central";"midday period";"498";"Thursday";7
"2017-07-21";"south-west_central";"midday period";"494";"Friday";7
"2017-07-24";"south-west_central";"midday period";"392";"Monday";7
"2017-07-25";"south-west_central";"midday period";"432";"Tuesday";7
"2017-07-26";"south-west_central";"midday period";"422";"Wednesday";7
"2017-07-27";"south-west_central";"midday period";"399";"Thursday";7
"2017-07-28";"south-west_central";"midday period";"538";"Friday";7
"2017-07-31";"south-west_central";"midday period";"503";"Monday";7
"2017-08-01";"south-west_central";"midday period";"385";"Tuesday";8
"2017-08-02";"south-west_central";"midday period";"399";"Wednesday";8
"2017-08-03";"south-west_central";"midday period";"370";"Thursday";8
"2017-08-04";"south-west_central";"midday period";"474";"Friday";8
"2017-08-07";"south-west_central";"midday period";"416";"Monday";8
"2017-08-08";"south-west_central";"midday period";"416";"Tuesday";8
"2017-08-09";"south-west_central";"midday period";"497";"Wednesday";8
"2017-08-10";"south-west_central";"midday period";"410";"Thursday";8
"2017-08-11";"south-west_central";"midday period";"453";"Friday";8
"2017-08-14";"south-west_central";"midday period";"456";"Monday";8
"2017-08-15";"south-west_central";"midday period";"335";"Tuesday";8
"2017-08-16";"south-west_central";"midday period";"422";"Wednesday";8
"2017-08-17";"south-west_central";"midday period";"371";"Thursday";8
"2017-08-18";"south-west_central";"midday period";"467";"Friday";8
"2017-08-21";"south-west_central";"midday period";"450";"Monday";8
"2017-08-22";"south-west_central";"midday period";"421";"Tuesday";8
"2017-08-23";"south-west_central";"midday period";"444";"Wednesday";8
"2017-08-24";"south-west_central";"midday period";"511";"Thursday";8
"2017-08-25";"south-west_central";"midday period";"564";"Friday";8
"2017-08-28";"south-west_central";"midday period";"460";"Monday";8
"2017-08-29";"south-west_central";"midday period";"443";"Tuesday";8
"2017-08-30";"south-west_central";"midday period";"460";"Wednesday";8
"2017-08-31";"south-west_central";"midday period";"458";"Thursday";8
"2017-09-01";"south-west_central";"midday period";"493";"Friday";9
